지점명,주소,위도,경도
수원권선,경기도 수원시 권선구 동수원로177번길 40 (권선동),37.246668,127.030958
수원이마트,경기도 수원시 권선구 경수대로 270 (권선동),37.249907,127.021517
수원시청,경기도 수원시 권선구 효원로 274 (권선동),37.261414,127.031229
수원연무DT,경기도 수원시 장안구 창룡대로 171 (연무동),37.292180,127.028729
북수원IC DT,경기도 수원시 장안구 경수대로 1038 (파장동),37.307776,126.998330
수원천천,경기도 수원시 장안구 덕영대로535번길 46 (천천동),37.297286,126.982671
수원성균관대,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",37.298935,126.971577
수원경수인계DT,경기도 수원시 팔달구 경수대로 499 (인계동),37.270568,127.027566
수원KBS DT,경기도 수원시 팔달구 권광로 265 (인계동),37.271122,127.035213
수원인계DT,경기도 수원시 팔달구 인계로94번길 3 (인계동),37.267938,127.027948
수원이비스,경기도 수원시 팔달구 권광로 132 (인계동),37.2592235,127.0313138
수원매산,경기도 수원시 팔달구 매산로 11 (매산로1가),37.26748423,127.0028636
동수원DT,경기도 수원시 팔달구 중부대로 161 (우만동),37.2781099,127.03394960000003
수원인계,경기도 수원시 팔달구 권광로 199 (인계동),37.265499,127.032902
아주대,경기도 수원시 팔달구 월드컵로 205 (우만동),37.279696,127.04334
시흥대야DT,경기도 시흥시 뱀내장터로 27 (대야동),37.441713,126.787757
배곧아브뉴프랑,"경기도 시흥시 서울대학로278번길 34 (정왕동)시흥배곧 아브뉴프랑 센트럴 옐로우 117,118,119,120,121호",37.3682,126.7294
시흥대야동,경기도 시흥시 비둘기공원7길 51 (대야동),37.441740,126.791869
배곧신도시,경기도 시흥시 서울대학로278번길 43-13 (정왕동),37.369549,126.730301
시흥대야,경기도 시흥시 비둘기공원로 10 (대야동),37.443912,126.790755
시흥P.아울렛 3F,경기도 시흥시 서해안로 699 (정왕동),37.379754,126.736396
시흥P.아울렛 1F,경기도 시흥시 서해안로 699 (정왕동),37.379754,126.736396
시화로데오,경기도 시흥시 중심상가2길 20-5 (정왕동),37.344718,126.737045
시흥목감DT,경기도 시흥시 동서로 950 (조남동),37.3775381,126.8506238
시흥은계,경기도 시흥시 은계번영길 9 (은행동),37.4375150988434,126.80163294672
안산고잔센트럴타워,경기도 안산시 단원구 고잔로 72 (고잔동),37.318914,126.834241
안산상공회의소,경기도 안산시 단원구 적금로 120 (고잔동),37.318868,126.826297
고잔이마트,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트,37.303177,126.812842
안산문화광장,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)",37.310298,126.830517
안산중앙,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)",37.318899,126.837464
안산중앙역,경기도 안산시 단원구 중앙대로 907 (고잔동),37.31723608,126.8374694
안산트레이더스,경기도 안산시 단원구 중앙대로 397 (신길동),37.331038,126.784837
안성석정DT,경기도 안성시 중앙로 308 (석정동),37.010522,127.262009
안성공도DT,경기도 안성시 공도읍 서동대로 4489 ,37.009411,127.200801
스타필드안성R,경기도 안성시 공도읍 서동대로 3930-39 ,36.994866,127.147379
호계지식산업센터,경기도 안양시 동안구 엘에스로 122 데시앙플렉스 118~123호,37.372351,126.948665
평촌역DT,경기도 안양시 동안구 시민대로 373 (관양동),37.396509,126.971235
안양범계,경기도 안양시 동안구 시민대로 206 (호계동),37.391719,126.953751
안양운동장사거리DT,경기도 안양시 동안구 관악대로 234 (비산동),37.401110,126.949208
범계역,경기도 안양시 동안구 시민대로 180 (호계동),37.389849,126.949818
안양호계DT,경기도 안양시 동안구 엘에스로 23-8 (호계동),37.366561,126.956011
평촌호계,경기도 안양시 동안구 평촌대로 123 (호계동),37.383006,126.959848
평촌로데오,경기도 안양시 동안구 관평로 182 (관양동),37.3929425,126.9607148
평촌역사거리,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746),37.395786,126.964500
안양비산DT,경기도 안양시 동안구 경수대로 821 (비산동),37.3925328,126.942869
평촌아크로,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)",37.39227643,126.9565229
범계로데오,경기도 안양시 동안구 평촌대로 223 (호계동),37.391494,126.955122
인덕원역,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)",37.400269,126.976145
안양역R,경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호,37.401964,126.922661
명학역,"경기도 안양시 만안구 안양로 96 128,129,130,132,133,134,135,136호",37.383837,126.935145
안양역,경기도 안양시 만안구 장내로 149번길 (안양동)53,37.4002845,126.92216770000004
안양석수DT,경기도 안양시 만안구 경수대로 1397 (석수동),37.4312614,126.9033382
안양일번가,경기도 안양시 만안구 안양로292번길 36 (안양동),37.39919046,126.9236856
양주옥정타운,경기도 양주시 회천남로 76 (옥정동),37.818580,127.094293
양주송추DT,경기도 양주시 장흥면 호국로 528 ,37.717529,126.973093
양주덕정역DT,경기도 양주시 독바위로 35 (덕정동),37.8382562,127.062968
양주고읍DT,경기도 양주시 고덕로351 (고읍동),37.803684,127.079474
양주광사DT,경기도 양주시 부흥로 1872 (광사동),37.790532,127.072421
양주고읍,경기도 양주시 고읍남로 20 (광사동),37.794628,127.079196
북오산IC DT,경기도 오산시 문시로 109-2 ,37.189945,127.059550
오산세교,경기도 오산시 수청로 193 ,37.176779,127.045583
오산갈곶DT,"경기도 오산시 경기대로 50, B동 (갈곶동)",37.129351,127.071583
오산IC DT,경기도 오산시 원동로 74(원동),37.1426829,127.0766272
오산시청,경기도 오산시 운천로 61,37.1486248,127.0741288
오산수청DT,경기도 오산시 경기대로 445 (수청동),37.16321,127.06699
용인세브란스병원,경기도 용인시 기흥구 동백죽전대로 363 (중동),37.270835,127.147337
용인상하DT,경기도 용인시 기흥구 중부대로 769-6 (상하동),37.259778,127.142453
용인언남,경기도 용인시 기흥구 구성로 120 (언남동),37.2924613,127.1219565
기흥역AK R,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)",37.2746544,127.1165616
용인고매동,경기도 용인시 기흥구 신고매로 59 (고매동),37.22317532265088,127.1141622136813
용인보라DT,경기도 용인시 기흥구 용구대로 1877 (보라동),37.255575,127.104577
용인동백DT,경기도 용인시 기흥구 어정로 102 (상하동),37.274595,127.141221
용인마북DT,경기도 용인시 기흥구 용구대로 2330,37.2947324,127.11029259999998
용인기흥구청,경기도 용인시 기흥구 구갈로 71-18 (신갈동),37.281689,127.110142
수원IC DT,경기도 용인시 기흥구 중부대로 56,37.267257,127.074502
용인보정,"경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)",37.320017,127.11084
구성트레이더스,경기도 용인시 기흥구 용구대로 2457 (보정동),37.305434,127.105468
강남대,"경기도 용인시 기흥구 강남로 3, 강남&플러스 1층(구갈동)",37.27105,127.126134
용인보정DT,경기도 용인시 기흥구 용구대로2469번길 165 (보정동),37.321211,127.104454
동백이마트,경기도 용인시 기흥구 동백죽전대로 444 (중동),37.2781451,127.1514253
용인김량장DT,경기도 용인시 처인구 백옥대로 1174 (김량장동),37.2398320,127.2104973
용인에버랜드R,경기도 용인시 처인구 포곡읍 에버랜드로 199 ,37.293780,127.204643
용인시청DT,경기도 용인시 처인구 중부대로 1130,37.240290,127.170935
용인처인구청,경기도 용인시 처인구 금령로 60 (김량장동),37.234764,127.202928
의왕청계DT,경기도 의왕시 청계동 829-4 ,37.388672,126.998446
의왕포일,경기도 의왕시 안양판교로 89 (포일동),37.396242,126.983977
의왕내손,경기도 의왕시 내손중앙로 4 (내손동)  벨포레스퀘어 G111~116호,37.389318,126.976944
의정부예술의전당DT,경기도 의정부시 경의로 31 (의정부동),37.73290,127.03881
의정부신곡DT,경기도 의정부시 회룡로 269 ,37.726309,127.064835
의정부용현DT,경기도 의정부시 시민로 468 (용현동),37.7305628,127.0843037
의정부공원,경기도 의정부시 평화로 540 (의정부동),37.740103,127.047531
의정부민락,경기도 의정부시 천보로 68 (민락동),37.745353,127.093792
의정부회룡역DT,경기도 의정부시 평화로 341 (호원동),37.722373,127.047477
의정부녹양DT,경기도 의정부시 비우로 119 (가능동),37.758477,127.040289
의정부금오,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)",37.753183,127.070333
신세계의정부2F,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)",37.737861,127.046054
신세계의정부6F,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)",37.737861,127.046054
의정부민락타운,경기도 의정부시 오목로 196 (민락동),37.744429,127.098713
의정부장암 DT,경기도 의정부시 동일로 114 (장암동),37.69925,127.05465
의정부이마트,경기도 의정부시 민락로 210 (민락동),37.7432268,127.1025002
이천증포DT,경기도 이천시 이섭대천로 1445 (증포동),37.29660399999999,127.45729200000005
이천사음DT,경기도 이천시 경충대로 3045 (사음동),37.299106,127.407841
이천하이닉스,"경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호",37.25251,127.489933
마장휴게소,경기도 이천시 중부대로 중부고속도로 82,37.263504,127.407795
이천터미널,경기도 이천시 중리천로 84 (중리동),37.278191,127.446323
포천DT,경기도 포천시 호국로 925 (선단동),37.848396,127.161705
포천송우,"경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩",37.8272884,127.14473079999993
하남미사DT,경기도 하남시 미사강변남로 35 (망월동),37.559858,127.185729
하남황산사거리,경기도 하남시 조정대로 65 (풍산동),37.55078301,127.18603343
스타필드위례1FR,경기도 하남시 학암동 90-33 위례스타필드,37.480058,127.148381
미사역효성,경기도 하남시 아리수로 570 (망월동),37.567452,127.190730
하남덕풍,경기도 하남시 덕풍동 741-2 하남풍산메트하임,37.552085,127.209351
하남미사,경기도 하남시 미사강변북로30번길 130 (망월동),37.569587,127.183283
스타필드하남1F(티바나),경기도 하남시 미사대로 750 (신장동),37.5445,127.2237
신세계하남2F,경기도 하남시 미사대로 750 (신장동),37.545734,127.223439
스타필드하남2FR,경기도 하남시 미사대로 750 (신장동),37.5453,127.2242
하남신장,경기도 하남시 신장로 130,37.5383807,127.2039864
하남시청,경기도 하남시 대청로 34 (신장동),37.540532,127.216148
화성시청,경기도 화성시 남양읍 시청로 113 ,37.201291,126.826193
화성봉담,경기도 화성시 봉담읍 동화길 51 ,37.219202,126.955485
화성향남,경기도 화성시 향남읍 발안로 111 ,37.131572,126.922767
동탄카림R,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)",37.19972,127.11350
동탄능동DT,경기도 화성시 동탄지성로 201 (능동),37.211975,127.053618
동탄역,경기도 화성시 동탄대로 495 (오산동),37.197988,127.098448
화성병점DT,경기도 화성시 효행로 1013 (진안동),37.212610,127.038187
동탄영천,경기도 화성시 동탄순환대로 692 (영천동),37.206630,127.111333
신영통DT,경기도 화성시 영통로 43 (반월동),37.2343091,127.06300199999998
동탄센트럴파크,경기도 화성시 동탄지성로 104 센트럴파티오,37.2082443,127.0638898
동탄,"경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 (반송동)",37.201584,127.073193
동탄광장,"경기도 화성시 동탄지성로 17, 풍성 위버폴리스  (반송동)",37.204774,127.071884
동탄이마트,"경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)",37.214754,127.079887
화성봉담DT,경기도 화성시 효행로 219 (기안동),37.228410,126.971844
화성반월DT,경기도 화성시 효행로 1241 (반월동),37.220205,127.057905
송산그린시티,경기도 화성시 수노을중앙로 136 ,37.283841,126.817645
동탄호수공원,경기도 화성시 동탄대로 181 (송동),37.1721616,127.1061181
삼송역,경기도 고양시 동송로 70 ,37.652382,126.896055
원흥역,경기도 고양시 덕양구 원흥5로 25 ,37.649538,126.876107
스타필드고양3F(티바나),경기도 고양시 덕양구 고양대로 1955 (동산동),37.647216,126.895577
스타필드고양1FR,경기도 고양시 덕양구 고양대로 1955 (동산동),37.64697,126.895523
스타필드고양1F고메스트리트,경기도 고양시 덕양구 고양대로 1955 (동산동),37.646086,126.893098
스타필드고양3F잇토피아,경기도 고양시 덕양구 고양대로 1955 (동산동),37.647983,126.896489
고양삼송,경기도 고양시 덕양구 신원동 628-2,37.663813,126.891317
고양DT,경기도 고양시 덕양구 호국로 1775 (고양동),37.7095394,126.90529470000001
행신역,경기도 고양시 덕양구 충장로 14 (행신동),37.613996,126.834455
원당DT,경기도 고양시 덕양구 호국로 811 (주교동),37.658155,126.837639
화정,경기도 고양시 덕양구 화신로272번길 57 (화정동),37.63353224,126.8314538
화정역,경기도 고양시 덕양구 화신로260번길 57 (화정동),37.6335731,126.83273269999995
고양행신,경기도 고양시 덕양구 충장로 126 (행신동),37.623815,126.834306
신흥역,경기도 성남시 수정구 산성대로 267 (신흥동),37.440935,127.146642
성남위례,경기도 성남시 수정구 위례광장로 104 (창곡동),37.473131,127.141067
성남이마트,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,37.4442471,127.14145710000002
여주DT,경기도 여주시 세종로 358 (점봉동)_1,37.265915,127.638676
여주P.아울렛입구,경기도 여주시 명품로 360 2004호 (상거동),37.240607,127.612308
여주P.아울렛,경기도 여주시 명품로 360 2400호 (상거동),37.24272107,127.6126336
평택비전,경기도 평택시 비전5로 20-24 (비전동),36.998684,127.114062
평택서정DT,경기도 평택시 경기대로 1353 (서정동),37.066066,127.063519
평택안중DT,경기도 평택시 안중읍 서동대로 1459 ,36.990698,126.913407
평택로데오,경기도 평택시 중앙2로 13 (평택동),36.9918478,127.08850410000002
평택AK플라자,경기도 평택시 평택로 51 (평택동) 평택역,36.99159,127.08524
평택송탄,경기도 평택시 관광특구로 38 (서정동),37.066397,127.062939
평택죽백DT,경기도 평택시 만세로 1707 (죽백동),37.0144149,127.1139504
평택대DT,경기도 평택시 서동대로 3847 (용이동),36.9933627,127.1346334
주엽강선,경기도 고양시 일산서구 주엽동 81 ,37.6664601,126.7662096
일산가로수길R,경기도 고양시 일산서구 대화동 1050-185,37.66544439999999,126.75746860000004
일산가구단지,경기도 고양시 일산서구 하이파크2로 67 (덕이동),37.699706,126.757090
일산덕이DT,경기도 고양시 일산서구 탄중로 106 (덕이동),37.691920,126.756991
일산후곡,경기도 고양시 일산서구 일산로 541 (일산동),37.6773867,126.76756990000001
킨텍스이마트,경기도 고양시 일산서구 킨텍스로 171,37.662238,126.743981
일산탄현제니스,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151),37.695265,126.762135
대화역,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)",37.6753761,126.7481894
일산주엽,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)",37.669903,126.762657
현대킨텍스,경기도 고양시 일산서구 호수로 817 현대백화점 킨텍스점 B1 ,37.668128,126.751207
일산탄현동,경기도 고양시 일산서구 일현로 91 (탄현동),37.6951672,126.7644783
풍무역DT,경기도 김포시 김포대로 657 (풍무동),37.610561,126.737493
풍무사거리DT,경기도 김포시 풍무로 137 ,37.607891,126.723023
김포아이앤씨,경기도 김포시 태장로 779 (장기동),37.638769,126.680464
김포구래,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",37.645803,126.629073
김포장기커낼,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)",37.640452,126.677493
김포감정DT,경기도 김포시 중봉로 27 (감정동),37.624786,126.696429
김포운양,경기도 김포시 김포한강11로 288-32,37.6543091,126.6841727
김포이마트,경기도 김포시 김포한강7로 71,37.6443438,126.628299
김포풍무DT,경기도 김포시 풍무로 45 (풍무동),37.600112,126.720441
김포시청,경기도 김포시 사우중로 35 (사우동),37.618396,126.717912
김포장기,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",37.644239,126.667908
김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층",37.651307,126.650071
부천상동역,경기도 부천시 길주로 105 (상동),37.506210,126.754270
스타필드부천,경기도 부천시 옥길동 768 스타필드시티부천 ,37.461754,126.813280
부천옥길,경기도 부천시 옥길로 118 (옥길동),37.467726,126.823388
부천심곡DT,경기도 부천시 부천로 97 (심곡동),37.492932,126.784410
뉴코아부천4층,경기도 부천시 송내대로 239 (상동),37.504279,126.756992
중동이마트,경기도 부천시 석천로 188 (중동),37.504022,126.763939
부천중동DT,경기도 부천시 부흥로 193 (중동),37.4963743,126.76420000000007
부천신중동역,경기도 부천시 길주로 281 (중동) 동화빌딩,37.5037646,126.77414390000001
역곡역DT,경기도 부천시 경인로 485,37.4835239,126.8093104
부천중동,경기도 부천시 신흥로 161 (중동),37.497976,126.77702
부천시청역,"경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)",37.505534,126.762448
현대중동,"경기도 부천시 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)",37.50428252,126.7621682
부천플레이도시,경기도 부천시 조마루로 2 (상동),37.49991091,126.7449246
송내역,"경기도 부천시 부일로 204, 루치올라빌딩 (상동)",37.488389,126.752604
부천,"경기도 부천시 부천로 7, 1,2층 (심곡동)",37.485054,126.782117
부천상동,경기도 부천시 상동로 87 (상동),37.5051779,126.75242359999993
부천중동센트럴,"경기도 부천시 소향로 181 (중동, 센트럴파크 푸르지오)",37.501698,126.768647
춘의역DT,경기도 부천시 길주로 386 (춘의동),37.50308,126.78546
신중동,경기도 부천시 신흥로 187 (중동),37.5003106,126.7764634
광교갤러리아9F,경기도 수원시 영통구 광교호수공원로 320 (하동),37.2850653,127.0572660
수원법조타운,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),37.291840,127.067164
광교역,경기도 수원시 영통구 대학로 47 (이의동),37.300082,127.043620
광교엘포트R,경기도 수원시 영통구 광교중앙로 145 (이의동),37.2869954,127.05778150000003
영통R,경기도 수원시 영통구 덕영대로 1566 (영통동),37.2453658,127.0618147
수원망포DT,경기도 수원시 영통구 덕영대로 1467,37.24582770000001,127.05133999999998
수원광교,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교C1호반베르디움,37.290374,127.049582
수원트레이더스,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동),37.24626,127.047864
경희대국제캠퍼스,경기도 수원시 영통구 덕영대로 1695 (영통동),37.247951,127.076749
수원망포역,경기도 수원시 영통구 영통로 195 (망포동),37.245241,127.055904
광교이마트,경기도 수원시 영통구 광교로 191(이의동),37.2962004,127.0465643
수원영통,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)",37.255675,127.074321
안산한양대,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)",37.300847,126.838212
안산한대앞역,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)",37.308754,126.851175
경기양평,경기도 양평군 양평읍 시민로 75 ,37.491340,127.499932
더양평DTR,경기도 양평군 양평읍 양근로 76 ,37.49739770,127.48173020
용인죽전역R,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)",37.3313521,127.1091828
죽전단국대,경기도 용인시 수지구 죽전로168번길 18 (죽전동),37.3244016,127.12494279999999
수지동천,경기도 용인시 수지구 손곡로 ,37.335988,127.09101
죽전,경기도 용인시 수지구 현암로 140 (죽전동),37.331506,127.12479
수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동),37.314048,127.079162
광교중앙로,경기도 용인시 수지구 광교마을로 41 (상현동),37.29882,127.06947
죽전CGV,"경기도 용인시 수지구 포은대로 536, (주)신세계백화점경기점 8층 (죽전동)",37.32500393,127.1081332
죽전이마트,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)",37.3253735,127.1099255
신세계경기,"경기도 용인시 수지구 포은대로 536, (주)신세계백화점경기점 4층 (죽전동)",37.32500393,127.1081332
수지이마트,경기도 용인시 수지구 수지로 203 (신봉동),37.31965,127.083677
수지풍덕천,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)",37.322526,127.095525
파주P.아울렛1F,경기도 파주시 필승로 200 ,37.769578,126.696417
파주야당역,경기도 파주시 야당동 1066-3,37.712142,126.759475
파주금촌역,경기도 파주시 문화로 109 (금촌동),37.764081,126.774205
파주금릉역,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)",37.752207,126.765613
파주운정,경기도 파주시 와석순환로 135,37.712030,126.744499
파주P.아울렛,경기도 파주시 탄현면 필승로 200,37.769578,126.696417
파주야당DT,경기도 파주시 경의로 966 (야당동),37.70346,126.75964
파주운정이마트,경기도 파주시 한울로 123 (동패동),37.710647,126.745450
지행역,경기도 동두천시 지행로 55 (지행동),37.892653,127.053463
동두천DT,경기도 동두천시 평화로 2254 (지행동),37.888925,127.057066
대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),35.845522,128.593536
대구앞산DT,대구광역시 남구 현충로 32 (대명동),35.835516,128.579871
계명대동산병원,대구광역시 달서구 달구벌대로 1035 (신당동),35.853811,128.480276
대구죽전역,대구광역시 달서구 와룡로 169 ,35.848437,128.536007
대구월곡DT,대구광역시 달서구 월곡로 225 (상인동),35.814866,128.541057
대구광장,대구광역시 달서구 달구벌대로 1710 (두류동),35.855770,128.552811
대구월촌역,대구광역시 달서구 월배로 315 (송현동),35.824025,128.545226
대구진천역,대구광역시 달서구 월배로 91 (진천동),35.814395,128.524377
대구도원DT,대구광역시 달서구 상화로 314 (도원동),35.807727,128.548117
대구월성,대구광역시 달서구 조암로 41 (월성동),35.824320,128.525727
대구수목원,대구광역시 달서구 화암로 379,35.807237,128.520278
대구성서IC DT,대구광역시 달서구 달구벌대로 1393,35.8507998,128.52026039999998
대구감삼DT,대구광역시 달서구 와룡로 131 ,35.8443842,128.5366553
대구상인역,대구광역시 달서구 월배로 210 (상인동),35.8182768,128.53656920000003
대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동),35.858804,128.561685
대구상인DT,대구광역시 달서구 월곡로 334 (상인동),35.822408,128.533771
대구계명대,대구광역시 달서구 계대동문로 13 (신당동),35.85567272,128.4937254
대구성서,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)",35.855292,128.510127
대구서부정류장역,대구광역시 달서구 구마로 265 (성당동),35.837881,128.556926
신세계대구3F(티바나),대구광역시 동구 동부로 149 신세계백화점 대구점 3층,35.877767,128.628498
신세계대구8FR,대구광역시 동구 동부로 149 신세계백화점 대구점 8층,35.877812,128.628453
동대구로DT,대구광역시 동구 동대구로 422 (신천동),35.8680868,128.62715890000004
대구팔공산,대구광역시 동구 파계로 650,35.9878685,128.636347
대구봉무,대구광역시 동구 팔공로51길 15-11  (봉무동),35.921942,128.639708
동대구터미널,대구광역시 동구 동부로30길 12 (신천동),35.876315,128.62859
대구동촌유원지,대구광역시 동구 효동로2길 45 (효목동),35.88011,128.653159
반야월이마트,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)",35.870899,128.727397
대구율하,대구광역시 동구 안심로16길 47 (율하동),35.8635367,128.6939265
대구각산역DT,대구광역시 동구 안심로 383 ,35.868908,128.7261214
대구평리DT,대구광역시 서구 서대구로 89 (평리1동),35.866138,128.555343
대구수성도서관DT,대구광역시 수성구 화랑로 112 (만촌동),35.873059,128.638985
대구그랜드호텔R,대구광역시 수성구 동대구로 305 (범어동),35.857871,128.625094
국립대구박물관DT,대구광역시 수성구 청호로 318 (황금동),35.845491,128.639059
대구수성호수R,대구광역시 수성구 용학로 56 (두산동),35.826126,128.615912
대구수성동,대구광역시 수성구 명덕로 460 (수성동3가),35.853776,128.620304
대구수성네거리DT,대구광역시 수성구 들안로 342 (수성동4가),35.860580,128.617977
대구중동DT,대구광역시 수성구 수성로 243 (중동),35.847384,128.612529
대구중동네거리DT,대구광역시 수성구 청수로 51 (중동),35.840917,128.613963
대구상동DT,대구광역시 수성구 무학로 29(상동),35.8296424,128.6116932
대구황금DT,대구광역시 수성구 청수로 164 (지산동),35.839069,128.625797
대구삼성화재,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥,35.8661924,128.62626260000002
대구시지,대구광역시 수성구 달구벌대로 3216 (신매동),35.8394934,128.7080427
대구만촌DT,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)",35.856431,128.6502
대구수성하이츠,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)",35.8609096,128.61352710000005
동아수성,"대구광역시 수성구 지범로 191, 동아백화점수성점 1,2 층 (범물동)",35.82124651,128.6406389
수성리더스,대구광역시 수성구 동대구로 95 (두산동),35.83871,128.62304229999995
수성레이크,대구광역시 수성구 수성못길 4 (두산동),35.825764,128.621814
대구범어제니스,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)",35.859274,128.629687
대구들안길DT,대구광역시 수성구 들안로 85 (상동),35.837524,128.616360
대구시티센터,대구광역시 중구 국채보상로 611 (문화동),35.870954,128.598092
대구계산,대구광역시 중구 달구벌대로415길 1 (계산동2가),35.866429,128.589696
대구중앙로역,대구광역시 중구 국채보상로 582 (남일동),35.870674,128.594374
대구공평DT,대구광역시 중구 국채보상로 642 (동인동2가),35.8691866,128.6006466
대구중앙로,대구광역시 중구 남성로 61 (동성로3가),35.867317,128.593375
반월당,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑,35.86616318,128.5918695
동성로광장,대구광역시 중구 동성로 4 (동성로3가),35.867319,128.594217
동성로중앙,대구광역시 중구 동성로5길 38 (삼덕동1가),35.867556,128.59666
동성로로데오,대구광역시 중구 동성로5길 62 (삼덕동1가),35.86723,128.597862
대구반월삼성,대구광역시 달구벌대로 2095 41936,35.86657,128.59281
대구228중앙공원,대구 중구 동성로2길 95 ,35.8701932,128.5969103
대구칠성DT,대구광역시 북구 중앙대로 524 (칠성동2가),35.879674,128.596391
대구유통단지,대구광역시 북구 유통단지로8길 78 106호 (산격동),35.905624,128.613347
대구칠곡대로DT,대구광역시 북구 칠곡중앙대로 348 (태전동),35.926583,128.547736
대구동천,대구광역시 북구 동천로 123,35.9425387,128.5604376
대구침산DT,대구광역시 북구 침산로 126 (침산동),35.8874784,128.59183759999996
대구칠곡,대구광역시 북구 학정로 422 (구암동) 태을빌딩,35.9421792,128.5638788
경북대,대구광역시 북구 대학로 75 (산격동),35.89232,128.608586
대구테크노폴리스,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호",35.693334,128.459251
대구죽곡,대구광역시 달성군 달구벌대로 861 (다사읍),35.859055,128.464166
대전한남대DT,대전광역시 대덕구 한밭대로 1122 (중리동),36.358490,127.423310
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동),36.354628,127.444318
대전신탄진DT,대전광역시 대덕구 대덕대로 1544 (석봉동),36.44866030000001,127.41998309999997
대전송촌,"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)",36.366313,127.437812
대전터미널DT,대전광역시 동구 동서대로 1658 (성남동),36.347995,127.434241
대전판암DT,대전광역시 동구 옥천로 118 (판암동),36.317013,127.453623
대전스타일마켓,"대전광역시 동구 동서대로 1689, 2층 (용전동)",36.3502842,127.43662219999999
대전가오,대전광역시 동구 동구청로 101 (가오동),36.3070199,127.4561304
대전터미널,대전광역시 동구 동서대로1695번길 4 (용전동),36.349905,127.438064
대전정부청사역,대전광역시 서구 한밭대로 755 (둔산동),36.358410,127.382495
대전건양대병원,대전광역시 서구 관저동로 170 (관저동)1층,36.307280,127.340876
대전탄방역,대전광역시 서구 문정로2번길 95 (탄방동),36.343242,127.385313
대전복수,대전광역시 서구 복수남로 28 (복수동),36.298345,127.378240
대전둔산남로,대전광역시 서구 둔산남로 100 (탄방동),36.348893,127.388665
대전둔산로,대전광역시 서구 대덕대로241번길 35 (둔산동),36.354233,127.377273
